respondent_id,persona_type,straight_liner_flag,inconsistent_response_flag,outlier_flag,social_desirability_flag,persona_leakage_flag,age_group,gender,city,education,occupation,income_band,income_midpoint,creative_identity_score,ci_creative_person,ci_making_things,ci_express_emotions,ci_follow_creators,ci_feel_dull,ai_comfort,art_interest_level,disc_instagram_youtube_re,disc_friend_family_recomm,disc_google_search,disc_whatsapp_forwards,disc_mall_in-person,disc_influencer_blogger,disc_zomato_magicpin,disc_employer_college_boa,act_painting,act_digital_art,act_gaming,act_yoga,act_photography,act_music,act_reading,act_diy,exp_art_workshop,exp_gaming_zone,exp_escape_room,exp_pottery,exp_cooking_class,exp_wellness,exp_museum,current_creative_spend_band,current_creative_spend_mid,leisure_spend_band,leisure_spend_mid,mall_visit_frequency,social_group,style_mandala,style_madhubani,style_warli,style_watercolour,style_portrait,style_abstract,style_anime,style_calligraphy,prod_ai_coaching,prod_art_kit,prod_tablet_session,prod_print_on_demand,prod_skill_tracker,prod_mood_prompts,prod_kids_session,prod_corporate,prod_membership,prod_wellness_therapy,mot_stress_relief,mot_skill_learning,mot_social,mot_social_media,mot_child_dev,mot_novelty,mot_career,eng_gamified,eng_leaderboard,eng_kit,eng_print,eng_portfolio,eng_themed,conjoint_choice,visit_freq_intent,pricing_preference,kit_wtp_band,kit_wtp_mid,discount_preference,preferred_location,session_time_pref,session_duration_pref,gifting_birthday,gifting_diwali,gifting_child,gifting_corporate,gifting_maybe,gifting_no,language_preference,barrier_price,barrier_identity,barrier_skill,barrier_embarrass,barrier_location,barrier_time,barrier_family,barrier_diy,barrier_none,child_extracurr_spend_band,child_extracurr_spend_mid,annual_spend_band,annual_spend_midpoint,nps_score,visit_intent_5class,visit_intent_binary
R1212,P3_Millennial_Parent,0,0,0,0,0,45-55,Female,Metro-Delhi NCR,Graduate,Business/Freelancer,1L-2L,150000.0,22,5,4,5,4,4,Curious-not tried,Semi-professional,1,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1500-3000,2250.0,500-1500,1000.0,2-3 times/month,Partner/Spouse,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,Option B-Escape Room,Once a month,Family pack,600-999,800.0,First session free,Shopping Mall,Late Night,90 min deep-dive,0,0,1,1,0,0,English,0,0,0,0,0,0,1,0,0,3000-6000,4500.0,12K-24K,18000,7,Likely to visit,1
R1213,P1_Urban_Millennial_Creative,0,0,0,0,0,18-24,Male,Metro-Bengaluru,Postgraduate,Salaried Professional,1L-2L,150000.0,22,5,5,5,4,3,Daily user-love it,Semi-professional,1,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,1,0,1,0,Below 500,250.0,3000-6000,,2-3 times/month,Alone,1,0,1,0,1,0,0,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,1,1,Option A-Art Pod Session,More than once/week,Monthly membership,Above 1500,2000.0,Corporate tie-up,Shopping Mall,Weekday Evening,30 min express,1,1,1,0,0,0,English,0,0,0,1,0,0,0,0,0,,,6K-12K,9000,5,Unlikely to visit,0
R1214,P5_Wellness_Seeker,0,0,0,0,0,25-34,Female,Metro-Mumbai,Postgraduate,Business/Freelancer,50K-1L,75000.0,17,2,4,3,4,4,Occasional-prefer human,Regular hobbyist,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,1,1,500-1500,1000.0,3000-6000,4500.0,2-3 times/month,Partner/Spouse,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,Option C-Movie,Once a month,Pay-per-session,,450.0,Festival/seasonal discount,Gym/Wellness Centre,Weekend Morning,60 min standard,1,0,0,1,0,0,English,1,0,0,0,1,0,0,0,0,,,6K-12K,9000,4,Definitely will visit,1
R1215,P4_Corporate_Professional,0,0,0,0,0,45-55,Male,Metro-Hyd/Pune/Chennai,Postgraduate,Business/Freelancer,,75000.0,14,3,2,3,3,3,Daily user-love it,Occasional hobbyist,0,1,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,500-1500,1000.0,1500-3000,2250.0,2-3 times/month,Partner/Spouse,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,1,1,1,0,1,0,1,0,Option C-Movie,2-3 times/month,Pay-per-session,600-999,800.0,Bring-a-friend 2-for-1,Shopping Mall,Weekday Lunch,90 min deep-dive,1,0,1,1,1,1,English,1,0,0,0,0,0,0,0,1,,,6K-12K,9000,7,Undecided,0
R1216,P2_GenZ_Student,0,0,0,0,0,45-55,Male,Tier 2 City,Up to Class 12,Student-College,25K-50K,37500.0,19,4,3,3,4,5,Daily user-love it,Regular hobbyist,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,Nothing,0.0,500-1500,1000.0,Once a month,Friends group,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,1,1,Option B-Escape Room,Once a week,Pay-per-session,300-599,450.0,Student discount,Shopping Mall,Weekend Afternoon,60 min standard,0,0,0,0,0,0,Hindi,0,0,0,0,0,0,0,0,1,,,12K-24K,18000,9,Likely to visit,1
R1217,P1_Urban_Millennial_Creative,0,0,0,0,0,25-34,Male,Metro-Hyd/Pune/Chennai,Postgraduate,Business/Freelancer,1L-2L,150000.0,16,3,3,3,4,3,Daily user-love it,Occasional hobbyist,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,1,1,1500-3000,2250.0,Above 6000,7500.0,2-3 times/month,Friends group,1,0,0,1,0,0,0,0,1,1,0,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,1,1,1,Option B-Escape Room,Once a week,Pay-per-session,1000-1499,1250.0,Free kit with first booking,Co-working Space,Weekend Afternoon,60 min standard,0,0,0,0,0,0,English,0,0,0,0,1,0,0,0,1,,,6K-12K,9000,7,Undecided,0
R1218,P4_Corporate_Professional,0,0,0,0,0,35-44,Male,Metro-Hyd/Pune/Chennai,Postgraduate,Salaried Professional,1L-2L,150000.0,13,3,2,3,2,3,Occasional-prefer human,Occasional hobbyist,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,500-1500,1000.0,3000-6000,4500.0,2-3 times/month,Partner/Spouse,0,0,0,1,1,1,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,Option C-Movie,Once a week,Corporate/group,1000-1499,1250.0,Bring-a-friend 2-for-1,Corporate Campus,Weekday Evening,30 min express,0,0,0,0,1,0,Telugu,0,0,1,0,0,0,0,0,0,,,3K-6K,4500,9,Undecided,0
R1219,P4_Corporate_Professional,0,0,0,0,0,25-34,Male,Metro-Bengaluru,Graduate,Salaried Professional,1L-2L,,12,2,2,2,3,3,Daily user-love it,Slightly curious,1,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,1,1,Below 500,250.0,1500-3000,2250.0,Once a month,Colleagues/Work team,0,1,0,1,0,0,0,0,0,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,Option A-Art Pod Session,Once a week,Corporate/group,300-599,450.0,Bring-a-friend 2-for-1,Standalone Studio,Weekday Evening,60 min standard,0,0,0,0,0,0,English,0,0,0,1,0,0,0,0,0,,,Above 24K,35000,8,Definitely will not visit,0
R1220,P2_GenZ_Student,0,0,0,0,0,18-24,Male,Metro-Bengaluru,,Student-College,25K-50K,37500.0,19,4,4,4,3,4,Daily user-love it,Regular hobbyist,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0,1,Below 500,250.0,500-1500,1000.0,Once a month,Colleagues/Work team,0,1,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,Option C-Movie,2-3 times/month,Pay-per-session,Would not buy,0.0,Bring-a-friend 2-for-1,Shopping Mall,Weekend Afternoon,60 min standard,0,0,0,0,1,0,English,1,0,0,0,0,0,0,0,0,,,3K-6K,4500,10,Unlikely to visit,0
R1221,P7_Disinterested,1,0,0,0,1,25-34,Female,Metro-Bengaluru,Diploma/Vocational,Business/Freelancer,25K-50K,37500.0,15,3,3,3,3,3,Occasional-prefer human,Slightly curious,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Below 500,250.0,Below 500,250.0,Once/twice a year,Partner/Spouse,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Option C-Movie,Once a month,Monthly membership,Would not buy,0.0,Corporate tie-up,Standalone Studio,Weekend Morning,30 min express,0,0,0,0,0,0,Hindi,0,1,0,0,0,0,0,0,0,,,Below 1K,500,5,Undecided,0
R1222,P1_Urban_Millennial_Creative,0,0,0,1,0,25-34,Male,Metro-Delhi NCR,Postgraduate,Salaried Professional,1L-2L,150000.0,24,5,4,5,5,5,Daily user-love it,Semi-professional,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,1,Below 500,250.0,1500-3000,2250.0,2-3 times/month,Friends group,0,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,1,1,Option C-Movie,Once a week,Monthly membership,600-999,800.0,Festival/seasonal discount,Standalone Studio,Weekday Evening,30 min express,1,0,0,0,0,0,English,1,0,0,0,1,1,0,0,1,,,Below 1K,660,8,Definitely will visit,1
R1223,P3_Millennial_Parent,0,0,0,0,0,25-34,Male,Metro-Mumbai,Graduate,Homemaker,50K-1L,75000.0,17,3,4,3,4,3,Daily user-love it,Regular hobbyist,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,1,0,Nothing,0.0,1500-3000,2250.0,Once a week,Friends group,0,0,1,1,1,1,0,0,1,0,0,1,1,0,1,0,0,1,1,1,0,0,1,0,0,1,1,1,0,0,1,Option C-Movie,Once a month,Family pack,300-599,450.0,Student discount,Co-working Space,Weekend Morning,30 min express,1,1,1,0,0,0,Hindi,1,0,0,0,1,1,0,0,0,Below 1000,500.0,12K-24K,18000,9,Likely to visit,1
R1224,P6_Tier2_Aspirational,0,0,0,0,0,35-44,Female,Metro-Bengaluru,Postgraduate,Student-College,Below 25K,,15,2,3,3,3,4,Curious-not tried,Occasional hobbyist,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,Below 500,250.0,500-1500,1000.0,Once a month,Friends group,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,Option A-Art Pod Session,2-3 times/month,Annual pass,Up to 299,150.0,Bring-a-friend 2-for-1,Near School/College,Weekend Afternoon,60 min standard,0,0,0,0,0,0,Hindi,0,0,0,0,0,0,0,0,0,,,3K-6K,4500,2,Unlikely to visit,0
R1225,P3_Millennial_Parent,0,0,0,0,0,25-34,Female,Metro-Mumbai,Postgraduate,Salaried Professional,25K-50K,37500.0,19,3,5,4,4,3,Occasional-prefer human,Regular hobbyist,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,1,0,1,1500-3000,2250.0,3000-6000,4500.0,Once a week,Children/Family,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,0,1,0,0,0,1,1,Option C-Movie,Once a month,Pay-per-session,300-599,450.0,Free kit with first booking,Standalone Studio,Weekend Morning,90 min deep-dive,0,0,1,0,0,0,Marathi,0,0,0,0,0,0,0,0,1,Nothing currently,0.0,6K-12K,9000,9,Likely to visit,1
R1226,P4_Corporate_Professional,0,0,0,0,0,35-44,Female,Metro-Mumbai,Graduate,Salaried Professional,1L-2L,150000.0,14,3,3,3,2,3,Occasional-prefer human,Occasional hobbyist,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,Nothing,0.0,Above 6000,,2-3 times/month,Partner/Spouse,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,1,1,0,1,0,0,1,Option A-Art Pod Session,Once a month,Monthly membership,Up to 299,150.0,Corporate tie-up,Standalone Studio,Weekday Morning,60 min standard,0,1,1,1,0,0,English,0,0,1,0,0,1,0,0,0,,,Above 24K,35000,5,Definitely will visit,1
R1227,P2_GenZ_Student,0,0,0,0,0,18-24,Male,Metro-Mumbai,Graduate,Student-College,Below 25K,15000.0,17,3,4,4,3,3,Daily user-love it,Regular hobbyist,1,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,1,1,0,0,0,0,0,Nothing,0.0,500-1500,1000.0,Once a week,Alone,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,1,0,1,Option B-Escape Room,Once a week,Pay-per-session,600-999,800.0,First session free,Standalone Studio,Late Night,60 min standard,0,0,0,0,1,0,Bengali,0,0,1,0,0,0,0,0,0,,,3K-6K,4500,7,Likely to visit,1
R1228,P2_GenZ_Student,0,0,0,0,0,18-24,Male,Tier 3 City/Town,Postgraduate,Student-College,25K-50K,37500.0,13,2,3,3,2,3,Daily user-love it,Occasional hobbyist,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,Below 500,250.0,500-1500,1000.0,2-3 times/month,Friends group,0,0,0,0,1,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,Option A-Art Pod Session,Once a week,Pay-per-session,Up to 299,,First session free,Gym/Wellness Centre,Weekend Afternoon,90 min deep-dive,0,1,0,0,1,1,Marathi,0,0,0,0,0,0,0,0,1,,,1K-3K,2000,8,Likely to visit,1
R1229,P7_Disinterested,0,0,0,0,0,18-24,Male,Tier 2 City,Graduate,Student-School,25K-50K,37500.0,5,1,1,1,1,1,Sceptical,No interest,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nothing,0.0,Below 500,250.0,Once a month,Alone,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Option B-Escape Room,More than once/week,Family pack,Would not buy,0.0,First session free,Standalone Studio,Late Night,90 min deep-dive,0,0,0,0,0,0,Telugu,1,1,0,0,0,0,0,0,0,,,1K-3K,2000,3,Unlikely to visit,0
R1230,P3_Millennial_Parent,0,0,0,0,0,25-34,Female,Metro-Bengaluru,Postgraduate,Homemaker,1L-2L,150000.0,15,3,3,3,4,2,Occasional-prefer human,Occasional hobbyist,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3000-5000,4000.0,500-1500,1000.0,Once a month,Partner/Spouse,1,1,1,0,0,1,0,0,1,1,0,1,1,0,1,1,1,0,0,0,0,0,1,0,1,1,0,1,1,0,0,Option C-Movie,Once a month,Family pack,Up to 299,150.0,Festival/seasonal discount,Near School/College,Weekend Afternoon,60 min standard,1,1,1,1,0,0,Telugu,0,0,0,0,0,1,0,0,0,Nothing currently,0.0,12K-24K,18000,8,Likely to visit,1
R1231,P6_Tier2_Aspirational,0,0,0,0,0,18-24,Male,Tier 3 City/Town,Up to Class 12,Student-College,25K-50K,37500.0,14,4,2,3,3,2,Not comfortable at all,Occasional hobbyist,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1500-3000,2250.0,500-1500,1000.0,2-3 times/month,Children/Family,1,1,0,1,0,0,0,1,0,1,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,Option B-Escape Room,Once a month,Pay-per-session,Up to 299,150.0,Bring-a-friend 2-for-1,Shopping Mall,Weekend Morning,60 min standard,1,0,1,0,0,1,Hindi,1,0,0,1,0,0,0,0,0,,,6K-12K,9000,7,Definitely will not visit,0
R1232,P2_GenZ_Student,0,0,0,0,0,18-24,Female,Tier 2 City,Graduate,Business/Freelancer,50K-1L,75000.0,15,2,4,3,3,3,Daily user-love it,Occasional hobbyist,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,Below 500,250.0,500-1500,1000.0,Once/twice a year,Friends group,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,Option C-Movie,2-3 times/month,Monthly membership,300-599,450.0,Student discount,Gym/Wellness Centre,Weekday Evening,30 min express,0,1,0,0,0,0,Telugu,1,1,1,0,1,0,0,1,0,,,Below 1K,500,7,Undecided,0
R1233,P1_Urban_Millennial_Creative,0,0,0,0,0,25-34,Female,Metro-Bengaluru,Postgraduate,Salaried Professional,Above 2L,250000.0,22,5,5,4,3,5,Daily user-love it,Semi-professional,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,Below 500,250.0,3000-6000,4500.0,2-3 times/month,Children/Family,0,0,0,1,1,1,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,1,0,1,1,0,1,1,0,1,1,Option A-Art Pod Session,Once a week,Pay-per-session,600-999,800.0,Free kit with first booking,Co-working Space,Weekday Evening,60 min standard,1,1,0,1,1,0,English,0,0,0,0,0,0,0,0,0,,,6K-12K,9000,8,Unlikely to visit,0
R1234,P1_Urban_Millennial_Creative,0,0,0,0,0,18-24,Prefer not to say,Metro-Delhi NCR,Postgraduate,Salaried Professional,1L-2L,150000.0,19,3,4,4,4,4,Occasional-prefer human,Regular hobbyist,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1500-3000,2250.0,1500-3000,2250.0,2-3 times/month,Partner/Spouse,1,0,0,1,0,1,0,0,1,1,1,1,1,0,1,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,Option A-Art Pod Session,Once a week,Pay-per-session,1000-1499,1250.0,Bring-a-friend 2-for-1,Co-working Space,Weekend Afternoon,60 min standard,0,1,0,0,1,0,Tamil,0,0,0,0,0,0,0,0,1,,,3K-6K,4500,7,Likely to visit,1
R1235,P4_Corporate_Professional,0,0,0,0,0,25-34,Male,Metro-Mumbai,Postgraduate,Salaried Professional,1L-2L,150000.0,20,4,4,4,4,4,Curious-not tried,Regular hobbyist,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,Below 500,250.0,3000-6000,4500.0,Once a month,Colleagues/Work team,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,Option B-Escape Room,Once a month,Pay-per-session,600-999,800.0,Corporate tie-up,Corporate Campus,Weekday Morning,30 min express,0,0,0,1,1,0,English,0,0,0,0,0,1,0,0,0,,,1K-3K,2000,7,Undecided,0
R1236,P2_GenZ_Student,0,0,0,0,0,18-24,Male,Tier 3 City/Town,Graduate,Student-College,,37500.0,19,3,4,4,3,5,Occasional-prefer human,Regular hobbyist,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,Below 500,250.0,1500-3000,2250.0,2-3 times/month,Alone,1,0,0,1,1,1,0,1,1,0,0,1,1,0,0,0,1,0,1,1,0,0,0,1,0,1,1,0,1,1,0,Option B-Escape Room,Once a month,Corporate/group,Would not buy,,First session free,Near School/College,Weekend Afternoon,60 min standard,0,0,0,0,0,0,English,1,0,1,0,1,0,0,0,0,,,3K-6K,4500,4,Likely to visit,1
R1237,P6_Tier2_Aspirational,0,0,0,0,0,18-24,Male,Tier 2 City,Up to Class 12,Student-College,Below 25K,15000.0,14,3,2,3,3,3,Curious-not tried,Occasional hobbyist,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,Below 500,250.0,,7500.0,2-3 times/month,Friends group,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1,1,0,1,1,0,1,Option B-Escape Room,2-3 times/month,Pay-per-session,300-599,450.0,Bring-a-friend 2-for-1,Standalone Studio,Weekday Evening,90 min deep-dive,0,1,0,0,0,1,Telugu,0,0,0,1,0,0,0,0,0,,,3K-6K,4500,5,Undecided,0
R1238,P3_Millennial_Parent,0,0,0,0,0,35-44,Female,Metro-Mumbai,Postgraduate,Homemaker,1L-2L,150000.0,18,4,3,3,3,5,Daily user-love it,Regular hobbyist,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,1,500-1500,1000.0,Above 6000,7500.0,Once a week,Friends group,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,0,1,Option B-Escape Room,More than once/week,Pay-per-session,300-599,450.0,Bring-a-friend 2-for-1,Standalone Studio,Weekday Evening,30 min express,1,1,0,1,0,0,Telugu,0,0,0,0,0,0,0,0,0,1000-3000,2000.0,3K-6K,4500,7,Likely to visit,1
R1239,P7_Disinterested,0,0,0,0,0,35-44,Male,Tier 3 City/Town,Graduate,Business/Freelancer,25K-50K,37500.0,10,2,1,2,3,2,Curious-not tried,Slightly curious,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,Below 500,250.0,3000-6000,4500.0,Once/twice a year,Alone,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Option C-Movie,2-3 times/month,Pay-per-session,Would not buy,0.0,Student discount,Standalone Studio,Weekday Evening,60 min standard,0,0,0,0,1,1,Bengali,0,1,1,0,1,0,1,0,0,,,Below 1K,500,5,Undecided,0
R1240,P1_Urban_Millennial_Creative,0,0,0,0,0,18-24,Female,Tier 2 City,Postgraduate,Salaried Professional,Above 2L,250000.0,17,3,4,4,3,3,Daily user-love it,Regular hobbyist,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,500-1500,1000.0,1500-3000,2250.0,More than once/week,Alone,1,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,0,0,1,1,1,1,0,1,1,Option C-Movie,2-3 times/month,Monthly membership,Above 1500,2000.0,Free kit with first booking,Corporate Campus,Weekend Afternoon,90 min deep-dive,1,1,0,0,1,0,English,0,0,0,0,0,0,0,1,1,,,12K-24K,18000,9,Likely to visit,1
R1241,P6_Tier2_Aspirational,0,0,0,1,1,Under 18,Male,Tier 3 City/Town,Diploma/Vocational,Student-College,Below 25K,15000.0,19,4,4,4,4,3,Sceptical,Regular hobbyist,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,Nothing,0.0,,1000.0,Once a week,Friends group,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,Option B-Escape Room,2-3 times/month,Monthly membership,300-599,450.0,Festival/seasonal discount,Shopping Mall,Weekday Evening,60 min standard,1,1,0,0,0,0,English,1,0,0,1,1,1,1,0,1,,,Below 1K,483,10,Definitely will visit,1
R1242,P5_Wellness_Seeker,0,0,0,0,0,35-44,Female,Metro-Mumbai,Graduate,Business/Freelancer,1L-2L,150000.0,9,3,1,2,1,2,Not comfortable at all,Slightly curious,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,Nothing,0.0,500-1500,1000.0,2-3 times/month,Friends group,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,1,Option A-Art Pod Session,2-3 times/month,Monthly membership,300-599,450.0,Free kit with first booking,Shopping Mall,Weekday Morning,60 min standard,1,0,1,0,1,0,Hindi,1,0,0,0,0,0,0,1,0,,,6K-12K,9000,7,Likely to visit,1
R1243,P5_Wellness_Seeker,0,0,0,0,0,25-34,Male,Tier 2 City,Graduate,Salaried Professional,50K-1L,75000.0,17,3,3,4,4,3,Not comfortable at all,Regular hobbyist,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,1,1,0,Nothing,0.0,3000-6000,4500.0,2-3 times/month,Alone,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,Option A-Art Pod Session,2-3 times/month,Monthly membership,Above 1500,2000.0,Festival/seasonal discount,Gym/Wellness Centre,Weekday Evening,90 min deep-dive,1,1,1,0,0,0,English,0,0,0,0,0,0,0,0,0,No school-age children,0.0,6K-12K,9000,5,Definitely will visit,1
R1244,P5_Wellness_Seeker,0,0,0,0,0,35-44,Female,Tier 3 City/Town,Graduate,Salaried Professional,Above 2L,,18,3,4,4,3,4,Sceptical,Regular hobbyist,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,0,0,1,1,1,1500-3000,2250.0,3000-6000,4500.0,Once a week,Partner/Spouse,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,1,Option C-Movie,Once a week,Pay-per-session,600-999,800.0,First session free,Co-working Space,Weekend Morning,90 min deep-dive,1,1,0,0,0,0,Hindi,0,0,1,0,0,0,0,0,0,,,1K-3K,2000,8,Likely to visit,1
R1245,P5_Wellness_Seeker,0,0,0,0,0,35-44,Female,Metro-Bengaluru,Postgraduate,Business/Freelancer,50K-1L,75000.0,12,2,3,3,2,2,Curious-not tried,Slightly curious,1,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,1,1,500-1500,1000.0,3000-6000,4500.0,2-3 times/month,Colleagues/Work team,1,0,1,1,1,1,0,0,0,1,0,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,Option A-Art Pod Session,Once a week,Family pack,300-599,450.0,Free kit with first booking,Gym/Wellness Centre,Weekday Morning,60 min standard,0,1,1,0,1,0,Hindi,1,1,1,0,0,0,0,0,0,,,6K-12K,9000,9,Likely to visit,1
R1246,P4_Corporate_Professional,0,0,0,0,0,35-44,Male,Tier 2 City,Doctoral,Salaried Professional,Above 2L,,6,1,1,2,1,1,Occasional-prefer human,No interest,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1500-3000,2250.0,500-1500,1000.0,Once a month,Children/Family,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,Option C-Movie,2-3 times/month,Annual pass,300-599,450.0,Festival/seasonal discount,Co-working Space,Weekday Morning,30 min express,0,1,0,1,0,0,English,0,0,0,0,0,1,0,0,1,,,3K-6K,4500,7,Definitely will visit,1
R1247,P1_Urban_Millennial_Creative,0,0,0,0,0,25-34,Non-binary/Other,Metro-Bengaluru,Graduate,Student-College,1L-2L,150000.0,24,4,5,5,5,5,Daily user-love it,Semi-professional,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1500-3000,2250.0,Above 6000,7500.0,2-3 times/month,Friends group,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,1,0,1,Option A-Art Pod Session,Once/twice a year,Monthly membership,600-999,800.0,Festival/seasonal discount,Co-working Space,Weekend Morning,90 min deep-dive,1,1,1,1,0,0,English,1,0,0,0,0,1,0,0,1,,,12K-24K,18000,8,Likely to visit,1
